Location ID,Location,Year,Month,Temp (F),Rank,Anomaly (1901-2000 base period),1901-2000 Mean
CA-043,Mariposa County,2020,7,90.4,91,1.8,88.6
CA-043,Mariposa County,2020,8,91.4,125,3.8,87.6
CA-043,Mariposa County,2020,9,85.8,120,4.7,81.1
CA-043,Mariposa County,2020,10,78.9,126,7.9,71
CA-043,Mariposa County,2020,11,60.8,84,1.8,59
CA-043,Mariposa County,2020,12,55.1,110,3.8,51.3
CA-043,Mariposa County,2021,1,52.9,102,3,49.9
CA-043,Mariposa County,2021,2,55.5,97,2.4,53.1
CA-043,Mariposa County,2021,3,55.5,47,-1.2,56.7
CA-043,Mariposa County,2021,4,68.7,115,5.7,63
CA-043,Mariposa County,2021,5,76.7,116,5.5,71.2
CA-043,Mariposa County,2021,6,87.9,125,7.4,80.5
CA-043,Mariposa County,2021,7,93.8,124,5.2,88.6
CA-043,Mariposa County,2021,8,90.6,120,3,87.6
CA-045,Mendocino County,1895,1,50.4,39,-1.1,51.5
CA-045,Mendocino County,1895,2,59.2,116,4.8,54.4
CA-045,Mendocino County,1895,3,58.1,69,0.7,57.4
CA-045,Mendocino County,1895,4,62.2,65,0.3,61.9
CA-045,Mendocino County,1895,5,67.3,42,-1,68.3
CA-045,Mendocino County,1895,6,79.3,113,3.8,75.5
CA-045,Mendocino County,1895,7,80.5,21,-2.7,83.2
CA-045,Mendocino County,1895,8,83.9,79,0.6,83.3
CA-045,Mendocino County,1895,9,74,5,-5.5,79.5
CA-045,Mendocino County,1895,10,72.6,94,2.4,70.2
CA-045,Mendocino County,1895,11,60.9,97,2.3,58.6
CA-045,Mendocino County,1895,12,51.2,50,-0.7,51.9
CA-045,Mendocino County,1896,1,54.4,105,2.9,51.5
CA-045,Mendocino County,1896,2,60.8,122,6.4,54.4
CA-045,Mendocino County,1896,3,57.7,64,0.3,57.4
CA-045,Mendocino County,1896,4,54.4,5,-7.5,61.9
CA-045,Mendocino County,1896,5,63.3,8,-5,68.3
CA-045,Mendocino County,1896,6,77.1,83,1.6,75.5
CA-045,Mendocino County,1896,7,84.7,92,1.5,83.2
CA-045,Mendocino County,1896,8,80.6,15,-2.7,83.3
CA-045,Mendocino County,1896,9,75.9,12,-3.6,79.5
CA-045,Mendocino County,1896,10,71.6,84,1.4,70.2
CA-045,Mendocino County,1896,11,55.8,22,-2.8,58.6
CA-045,Mendocino County,1896,12,55.6,113,3.7,51.9
CA-045,Mendocino County,1897,1,52,61,0.5,51.5
CA-045,Mendocino County,1897,2,52,25,-2.4,54.4
CA-045,Mendocino County,1897,3,51,3,-6.4,57.4
CA-045,Mendocino County,1897,4,67.5,122,5.6,61.9
CA-045,Mendocino County,1897,5,73.1,116,4.8,68.3
CA-045,Mendocino County,1897,6,73.6,28,-1.9,75.5
CA-045,Mendocino County,1897,7,83.6,69,0.4,83.2
CA-045,Mendocino County,1897,8,83.4,60,0.1,83.3
CA-045,Mendocino County,1897,9,76.2,17,-3.3,79.5
CA-045,Mendocino County,1897,10,68.7,44,-1.5,70.2
CA-045,Mendocino County,1897,11,57.3,45,-1.3,58.6
CA-045,Mendocino County,1897,12,54.3,104,2.4,51.9
CA-045,Mendocino County,1898,1,50.3,38,-1.2,51.5
CA-045,Mendocino County,1898,2,55.9,78,1.5,54.4
CA-045,Mendocino County,1898,3,57.6,61,0.2,57.4
CA-045,Mendocino County,1898,4,67,118,5.1,61.9
CA-045,Mendocino County,1898,5,64.3,17,-4,68.3
CA-045,Mendocino County,1898,6,75.6,61,0.1,75.5
CA-045,Mendocino County,1898,7,84.5,87,1.3,83.2
CA-045,Mendocino County,1898,8,83.5,69,0.2,83.3
CA-045,Mendocino County,1898,9,76.8,24,-2.7,79.5
CA-045,Mendocino County,1898,10,69,48,-1.2,70.2
CA-045,Mendocino County,1898,11,60.3,91,1.7,58.6
CA-045,Mendocino County,1898,12,53.7,93,1.8,51.9
CA-045,Mendocino County,1899,1,55.1,114,3.6,51.5
CA-045,Mendocino County,1899,2,57.4,99,3,54.4
CA-045,Mendocino County,1899,3,55.8,44,-1.6,57.4
CA-045,Mendocino County,1899,4,63.6,88,1.7,61.9
CA-045,Mendocino County,1899,5,64,14,-4.3,68.3
CA-045,Mendocino County,1899,6,78.3,99,2.8,75.5
CA-045,Mendocino County,1899,7,85.1,99,1.9,83.2
CA-045,Mendocino County,1899,8,78.9,4,-4.4,83.3
CA-045,Mendocino County,1899,9,84.8,124,5.3,79.5
CA-045,Mendocino County,1899,10,65.6,10,-4.6,70.2
CA-045,Mendocino County,1899,11,57.1,42,-1.5,58.6
CA-045,Mendocino County,1899,12,53.2,79,1.3,51.9
CA-045,Mendocino County,1900,1,55.2,115,3.7,51.5
CA-045,Mendocino County,1900,2,56.8,92,2.4,54.4
CA-045,Mendocino County,1900,3,63,120,5.6,57.4
CA-045,Mendocino County,1900,4,60.2,42,-1.7,61.9
CA-045,Mendocino County,1900,5,68.6,67,0.3,68.3
CA-045,Mendocino County,1900,6,78.8,110,3.3,75.5
CA-045,Mendocino County,1900,7,85.9,108,2.7,83.2
CA-045,Mendocino County,1900,8,81.6,28,-1.7,83.3
CA-045,Mendocino County,1900,9,77.2,29,-2.3,79.5
CA-045,Mendocino County,1900,10,64.7,6,-5.5,70.2
CA-045,Mendocino County,1900,11,58.4,64,-0.2,58.6
CA-045,Mendocino County,1900,12,54.1,99,2.2,51.9
CA-045,Mendocino County,1901,1,50.9,45,-0.6,51.5
CA-045,Mendocino County,1901,2,53.6,49,-0.8,54.4
CA-045,Mendocino County,1901,3,60.8,103,3.4,57.4
CA-045,Mendocino County,1901,4,60.7,46,-1.2,61.9
CA-045,Mendocino County,1901,5,66.7,36,-1.6,68.3
CA-045,Mendocino County,1901,6,75.6,61,0.1,75.5
CA-045,Mendocino County,1901,7,82.6,47,-0.6,83.2
CA-045,Mendocino County,1901,8,85,99,1.7,83.3
CA-045,Mendocino County,1901,9,77.4,30,-2.1,79.5
CA-045,Mendocino County,1901,10,72.8,96,2.6,70.2
CA-045,Mendocino County,1901,11,59.1,80,0.5,58.6
CA-045,Mendocino County,1901,12,55.9,115,4,51.9
CA-045,Mendocino County,1902,1,50.8,43,-0.7,51.5
CA-045,Mendocino County,1902,2,51.5,19,-2.9,54.4
CA-045,Mendocino County,1902,3,54.6,30,-2.8,57.4
CA-045,Mendocino County,1902,4,60.1,39,-1.8,61.9
CA-045,Mendocino County,1902,5,65.5,27,-2.8,68.3
CA-045,Mendocino County,1902,6,78.5,102,3,75.5
CA-045,Mendocino County,1902,7,83.6,69,0.4,83.2
CA-045,Mendocino County,1902,8,83.8,76,0.5,83.3
CA-045,Mendocino County,1902,9,83.9,121,4.4,79.5
CA-045,Mendocino County,1902,10,66.8,17,-3.4,70.2
CA-045,Mendocino County,1902,11,53.5,5,-5.1,58.6
CA-045,Mendocino County,1902,12,48.7,14,-3.2,51.9
CA-045,Mendocino County,1903,1,49.5,24,-2,51.5
CA-045,Mendocino County,1903,2,50.4,13,-4,54.4
CA-045,Mendocino County,1903,3,52.3,7,-5.1,57.4
CA-045,Mendocino County,1903,4,60.1,39,-1.8,61.9
CA-045,Mendocino County,1903,5,69.8,78,1.5,68.3
CA-045,Mendocino County,1903,6,79.8,119,4.3,75.5
CA-045,Mendocino County,1903,7,83.6,69,0.4,83.2
CA-045,Mendocino County,1903,8,84.6,96,1.3,83.3
CA-045,Mendocino County,1903,9,80.3,76,0.8,79.5
CA-045,Mendocino County,1903,10,74.5,115,4.3,70.2
CA-045,Mendocino County,1903,11,56.4,31,-2.2,58.6
CA-045,Mendocino County,1903,12,54.2,103,2.3,51.9
CA-045,Mendocino County,1904,1,53.5,93,2,51.5
CA-045,Mendocino County,1904,2,48.8,4,-5.6,54.4
CA-045,Mendocino County,1904,3,49.8,2,-7.6,57.4
CA-045,Mendocino County,1904,4,63,80,1.1,61.9
CA-045,Mendocino County,1904,5,75,125,6.7,68.3
CA-045,Mendocino County,1904,6,78.8,110,3.3,75.5
CA-045,Mendocino County,1904,7,83.1,58,-0.1,83.2
CA-045,Mendocino County,1904,8,81.8,31,-1.5,83.3
CA-045,Mendocino County,1904,9,78.7,41,-0.8,79.5
CA-045,Mendocino County,1904,10,66.8,17,-3.4,70.2
CA-045,Mendocino County,1904,11,58.1,56,-0.5,58.6
CA-045,Mendocino County,1904,12,51.2,50,-0.7,51.9
CA-045,Mendocino County,1905,1,51.9,59,0.4,51.5
CA-045,Mendocino County,1905,2,56.9,95,2.5,54.4
CA-045,Mendocino County,1905,3,58.7,81,1.3,57.4
CA-045,Mendocino County,1905,4,63,80,1.1,61.9
CA-045,Mendocino County,1905,5,62.6,6,-5.7,68.3
CA-045,Mendocino County,1905,6,74.5,45,-1,75.5
CA-045,Mendocino County,1905,7,85.8,107,2.6,83.2
CA-045,Mendocino County,1905,8,84.5,93,1.2,83.3
CA-045,Mendocino County,1905,9,79.1,48,-0.4,79.5
CA-045,Mendocino County,1905,10,71.5,82,1.3,70.2
CA-045,Mendocino County,1905,11,60.4,92,1.8,58.6
CA-045,Mendocino County,1905,12,51.1,47,-0.8,51.9
CA-045,Mendocino County,1906,1,53.5,93,2,51.5
CA-045,Mendocino County,1906,2,55.4,71,1,54.4
CA-045,Mendocino County,1906,3,53.9,23,-3.5,57.4
CA-045,Mendocino County,1906,4,62.5,67,0.6,61.9
CA-045,Mendocino County,1906,5,63.6,11,-4.7,68.3
CA-045,Mendocino County,1906,6,69.8,2,-5.7,75.5
CA-045,Mendocino County,1906,7,88.6,125,5.4,83.2
CA-045,Mendocino County,1906,8,85.5,105,2.2,83.3
CA-045,Mendocino County,1906,9,80.7,86,1.2,79.5
CA-045,Mendocino County,1906,10,73.7,107,3.5,70.2
CA-045,Mendocino County,1906,11,58.5,67,-0.1,58.6
CA-045,Mendocino County,1906,12,51.2,50,-0.7,51.9
CA-045,Mendocino County,1907,1,45.9,6,-5.6,51.5
CA-045,Mendocino County,1907,2,57.6,102,3.2,54.4
CA-045,Mendocino County,1907,3,52.3,7,-5.1,57.4
CA-045,Mendocino County,1907,4,61.3,50,-0.6,61.9
CA-045,Mendocino County,1907,5,67.8,52,-0.5,68.3
CA-045,Mendocino County,1907,6,73,23,-2.5,75.5
CA-045,Mendocino County,1907,7,81.4,26,-1.8,83.2
CA-045,Mendocino County,1907,8,81.7,30,-1.6,83.3
